us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes,dRed/dt,dIR/dt,,,dRed/dt*dIR/dt,ddRed/dt^2,d(R*|IR|)/dt,d(R+IR)/dt,dd(R+IR)/dt^2,R+IR,dt,
114604567,3401.2,2366.7,1.4371,1061.5,-0.003,-1.612,,,,,,,,,,,,,
114635831,3410.8,2376.1,1.4355,1062.5,-0.051,-1.549,,,,,,,,,,,,,
114667043,3416.9,2385.2,1.4325,1063.1,-0.094,-1.37,,,,,,,,,,,,,
114698249,3419,2392.8,1.4289,1063.3,-0.118,-0.756,,,,,,,,,,,,,
114729461,3416.5,2396.6,1.4255,1063.2,-0.107,0.345,,,,,,,,,,,,,
114760725,3409.4,2394.9,1.4236,1063.1,-0.061,1.467,,,,,,,,,,,,,
114791937,3398.2,2386.9,1.4237,1063.1,0.002,2.03,,,,,,,,,,,,,
114823143,3384,2373.6,1.4257,1063.3,0.063,1.95,,,,,,,,,,,,,
114854355,3368.8,2357.2,1.4292,1063.7,0.112,1.551,,,,,,,,,,,,,
114885620,3355.1,2340.2,1.4337,1064.1,0.145,1.071,,,,,,,,,,,,,
114916818,3344.5,2324.6,1.4388,1064,0.162,0.539,,,,,,,,,,,,,
114948043,3337.4,2311.6,1.4438,1063.6,0.161,-0.036,,,,,,,,,,,,,
114979289,3333.1,2301.3,1.4484,1062.8,0.147,-0.441,,,,,,,,,,,,,
115010514,3330.3,2293.3,1.4522,1062.1,0.123,-0.764,,,,,,,,,,,,,
115041712,3327.6,2287.1,1.4549,1061.9,0.087,-1.148,,,,,,,,,,,,,
115072924,3324.7,2282.9,1.4564,1062.2,0.045,-1.351,,,,,,,,,,,,,
115104183,3322.9,2281,1.4568,1062.7,0.013,-1.042,,,,,,,,,,,,,
115135382,3323.7,2281.6,1.4567,1062.7,-0.001,-0.433,,,,,,,,,,,,,
115166620,3327.9,2284.7,1.4566,1062,-0.004,-0.101,,,,,,,,,,,,,
115197818,3334.2,2289.7,1.4562,1060.7,-0.014,-0.325,,,,,,,,,,,,,
115229030,3340.8,2296.2,1.4549,1059.5,-0.04,-0.828,,,,,,,,,,,,,
115260249,3346,2303.5,1.4526,1058.8,-0.075,-1.125,,,,,,,,,,,,,
115291514,3349.2,2311,1.4493,1058.9,-0.106,-0.979,,,,,,,,,,,,,
115322712,3350.8,2318.3,1.4454,1059.6,-0.124,-0.593,,,,,,,,,,,,,
115353924,3351.8,2325.5,1.4413,1060.5,-0.131,-0.22,,,,,,,,,,,,,
115385143,3353,2332.9,1.4373,1060.9,-0.13,0.045,,,,,,,,,,,,,
115416408,3354.8,2340.2,1.4335,1060.7,-0.119,0.343,,,,,,,,,,,,,
115447620,3357.4,2346.9,1.4305,1060.3,-0.097,0.711,,,,,,,,,,,,,
115478818,3360.9,2352.6,1.4286,1060.1,-0.063,1.095,,,,,,,,,,,,,
115510043,3365.8,2357.2,1.4279,1060.4,-0.022,1.313,,,,,,,,,,,,,
115541273,3372.7,2361.1,1.4284,1061.2,0.017,1.23,,,,,,,,,,,,,
115572514,3381.2,2364.9,1.4298,1062.2,0.043,0.834,,,,,,,,,,,,,
115603712,3390.8,2369,1.4314,1063,0.051,0.274,,,,,,,,,,,,,
115634937,3400.7,2373.6,1.4327,1063.6,0.043,-0.275,,,,,,,,,,,,,
115666143,3409.9,2379.1,1.4333,1064.2,0.019,-0.755,,,,,,,,,,,,,
115697355,3417.8,2385.5,1.4327,1065,-0.019,-1.218,,,,,,,,,,,,,
115728606,3423.3,2392.9,1.4306,1065.9,-0.068,-1.57,,,,,,,,,,,,,
115759818,3425.6,2400.6,1.4269,1066.9,-0.117,-1.578,,,,,,,,,,,,,
115791043,3424.3,2407.6,1.4223,1067.6,-0.15,-1.045,,,,,,,,,,,,,
115822249,3419.7,2412.5,1.4175,1067.8,-0.153,-0.102,,,,,,,,,,,,,
115853514,3412.2,2413.8,1.4136,1067.6,-0.124,0.937,,,,,,,,,,,,,
115884734,3402.3,2410.4,1.4115,1066.9,-0.069,1.735,,,,,,,,,,,,,
115915924,3390.8,2402.3,1.4115,1065.8,0,2.23,,,,,,,,,,,,,
115947143,3379.3,2390.3,1.4138,1064.6,0.073,2.336,,,,,,,,,,,,,
115978395,3368.6,2375.7,1.418,1063.5,0.135,1.984,,,,,,,,,,,,,
116009620,3358.9,2359.7,1.4234,1063,0.174,1.262,,,,,,,,,,,,,
116040818,3349.2,2343.4,1.4292,1063.2,0.186,0.368,,,,,,,,,,,,,
116072043,3339.2,2327.7,1.4345,1063.8,0.17,-0.519,,,,,,,,,,,,,
116103289,3329.7,2314.5,1.4386,1064.5,0.132,-1.218,,,,,,,,,,,,,
116134514,3322.7,2305.4,1.4412,1064.7,0.083,-1.561,,,,,,,,,,,,,
116165725,3319.9,2301.7,1.4424,1064.2,0.037,-1.486,,,,,,,,,,,,,
116196924,3322.1,2303.1,1.4424,1063.4,0.002,-1.113,,,,,,,,,,,,,
116228143,3328,2308,1.4419,1062.9,-0.016,-0.574,,,,,,,,,,,,,
116259394,3335.5,2313.9,1.4415,1063.3,-0.014,0.082,,,,,,,,,,,,,
116290606,3342.6,2318.4,1.4418,1064.7,0.01,0.743,,,,,,,,,,,,,
116321818,3348.5,2320.2,1.4432,1066.4,0.045,1.123,,,,,,,,,,,,,
116353077,3353.7,2320.1,1.4455,1067.3,0.074,0.939,,,,,,,,,,,,,
116384254,3359.2,2319.8,1.448,1067,0.08,0.192,,,,,,,,,,,,,
116415514,3365.2,2321.4,1.4497,1065.6,0.054,-0.845,,,,,,,,,,,,,
116446712,3371.4,2325.5,1.4498,1064,0.002,-1.645,,,,,,,,,,,,,
116477937,3376.5,2331.7,1.4481,1063,-0.054,-1.808,,,,,,,,,,,,,
116509143,3379.6,2338.4,1.4452,1062.9,-0.091,-1.195,,,,,,,,,,,,,
116540408,3381.1,2344.3,1.4422,1063.5,-0.095,-0.124,,,,,,,,,,,,,
116571620,3382.3,2348.9,1.4399,1064.1,-0.074,0.699,,,,,,,,,,,,,
116602831,3384.5,2352.9,1.4385,1064.3,-0.048,0.833,,,,,,,,,,,,,
116634043,3388.2,2357.2,1.4374,1064.2,-0.035,0.403,,,,,,,,,,,,,
116665289,3393,2362.4,1.4362,1064,-0.036,-0.049,,,,,,,,,,,,,
116696514,3398.4,2368.4,1.4349,1064.4,-0.042,-0.174,,,,,,,,,,,,,
116727725,3404.3,2374.7,1.4336,1065.2,-0.044,-0.058,,,,,,,,,,,,,
116758937,3410.4,2381.4,1.4321,1066.3,-0.046,-0.078,,,,,,,,,,,,,
116790143,3416.5,2388.9,1.4302,1067.4,-0.062,-0.497,,,,,,,,,,,,,
116821408,3422.5,2398,1.4272,1068,-0.095,-1.06,,,,,,,,,,,,,
116852621,3428.2,2408.9,1.4232,1068.1,-0.13,-1.126,,,,,,,,,,,,,
116883818,3433.6,2420.1,1.4188,1067.7,-0.14,-0.309,,,,,,,,,,,,,
116915030,3438.3,2429.3,1.4153,1066.9,-0.112,0.896,,,,,,,,,,,,,
116946289,3441.2,2434.5,1.4135,1066,-0.058,1.714,,,,,,,,,,,,,
116977500,3441.2,2434.5,1.4135,1065.4,0,1.849,,,,,,,,,,,,,
117008725,3437.1,2429.2,1.4149,1065.3,0.045,1.444,,,,,,,,,,,,,
117039924,3428.2,2419.3,1.417,1065.6,0.067,0.718,,,,,,,,,,,,,
117071183,3414.5,2406.2,1.419,1066.2,0.066,-0.05,,,,,,,,,,,,,
117102408,3397.5,2391.5,1.4207,1066.4,0.052,-0.423,,,,,,,,,,,,,
117133606,3379.9,2376.7,1.4221,1065.9,0.046,-0.191,,,,,,,,,,,,,
117164831,3364.9,2363.1,1.4239,1064.8,0.058,0.383,,,,,,,,,,,,,
117196043,3354.6,2351.7,1.4265,1063.5,0.082,0.75,,,,,,,,,,,,,
117227289,3350,2343.3,1.4296,1062.5,0.1,0.593,,,,,,,,,,,,,
117258514,3350.3,2338.1,1.4329,1062.2,0.104,0.13,,,,,,,,,,,,,
117289725,3353.5,2335.4,1.4359,1062.5,0.098,-0.209,,,,,,,,,,,,,
117320937,3357.8,2333.8,1.4387,1062.9,0.09,-0.266,,,,,,,,,,,,,
117352197,3362,2332.8,1.4412,1062.9,0.079,-0.35,,,,,,,,,,,,,
117383408,3365.9,2332.7,1.4429,1062.4,0.056,-0.73,,,,,,,,,,,,,
117414620,3369.5,2334.2,1.4435,1061.6,0.019,-1.19,,,,,,,,,,,,,
117445831,3373,2337.6,1.4429,1061.1,-0.02,-1.234,,,,,,,,,,,,,
117477043,3376.1,2342.1,1.4415,1061.2,-0.045,-0.817,,,,,,,,,,,,,
117508289,3378.8,2346.9,1.4397,1061.9,-0.057,-0.36,,,,,,,,,,,,,
117539500,3380.9,2351.5,1.4378,1062.8,-0.062,-0.181,,,,,,,,,,,,,
117570712,3382.7,2356.1,1.4357,1063.4,-0.065,-0.101,,,,,,,,,,,,,
117601950,3384.7,2360.5,1.4339,1063.3,-0.06,0.17,,,,,,,,,,,,,
117633183,3387.3,2364.5,1.4326,1062.7,-0.042,0.59,,,,,,,,,,,,,
117664408,3390.9,2367.8,1.4321,1062,-0.016,0.817,,,,,,,,,,,,,
117695621,3395.6,2371,1.4322,1061.6,0.004,0.636,,,,,,,,,,,,,
117726818,3401.7,2374.7,1.4325,1061.7,0.011,0.221,,,,,,,,,,,,,
117758030,3409.3,2379.6,1.4327,1062.3,0.007,-0.106,,,,,,,,,,,,,
117789249,3418.4,2385.9,1.4327,1063.2,0,-0.237,,,,,,,,,,,,,
117820461,3428.5,2393.5,1.4324,1064.3,-0.009,-0.293,,,,,,,,,,,,,
117851721,3439.2,2402,1.4318,1065.2,-0.021,-0.38,,,,,,,,,,,,,
117882937,3449.7,2411.3,1.4306,1065.6,-0.037,-0.504,,,,,,,,,,,,,
117914121,3459.6,2421.1,1.4289,1065.8,-0.055,-0.582,,,,,,,,,,,,,
117945355,3467.8,2430.6,1.4267,1065.9,-0.07,-0.469,,,,,,,,,,,,,
117976606,3473.7,2438.5,1.4245,1066.3,-0.072,-0.06,,,,,,,,,,,,,
118007831,3476.7,2443.4,1.4229,1067.2,-0.051,0.647,,,,,,,,,,,,,
118039030,3476.8,2443.8,1.4227,1068.2,-0.007,1.429,,,,,,,,,,,,,
118070249,3473.9,2439,1.4243,1068.9,0.052,1.872,,,,,,,,,,,,,
118101466,3467.2,2428.8,1.4276,1068.8,0.105,1.692,,,,,,,,,,,,,
118132712,3456.5,2414.1,1.4318,1068,0.135,0.969,,,,,,,,,,,,,
118163924,3442.3,2397.1,1.436,1066.8,0.136,0.043,,,,,,,,,,,,,
118195121,3426.3,2380.3,1.4394,1066,0.109,-0.867,,,,,,,,,,,,,
118226355,3410.9,2366.6,1.4413,1065.9,0.059,-1.615,,,,,,,,,,,,,
118257606,3398.2,2358,1.4411,1066.3,-0.004,-2.015,,,,,,,,,,,,,
118289213,3389.1,2355,1.4391,1066.7,-0.063,-1.86,,,,,,,,,,,,,
118320043,3383.7,2356.6,1.4359,1066.3,-0.107,-1.411,,,,,,,,,,,,,
118351249,3381.2,2361,1.4321,1065,-0.12,-0.445,,,,,,,,,,,,,
118382500,3381,2366.3,1.4288,1063.4,-0.105,0.484,,,,,,,,,,,,,
118413712,3382.9,2370.7,1.4269,1062.3,-0.06,1.455,,,,,,,,,,,,,
118444924,3386.6,2373.1,1.4271,1062.2,0.005,2.088,,,,,,,,,,,,,
118476143,3391.6,2373.3,1.4291,1063,0.064,1.887,,,,,,,,,,,,,
118507355,3396.9,2372.3,1.4319,1064.3,0.089,0.812,,,,,,,,,,,,,
118538606,3401.4,2371.7,1.4342,1065.3,0.073,-0.528,,,,,,,,,,,,,
118569778,3404.6,2372.2,1.4352,1065.7,0.032,-1.314,,,,,,,,,,,,,
118601030,3406.3,2373.7,1.435,1065.4,-0.006,-1.215,,,,,,,,,,,,,
118632249,3407,2375.4,1.4343,1064.9,-0.022,-0.527,,,,,,,,,,,,,
118663461,3407.7,2376.9,1.4337,1064.3,-0.019,0.114,,,,,,,,,,,,,
118694673,3409.4,2378.7,1.4333,1063.9,-0.012,0.204,,,,,,,,,,,,,
118725937,3412.8,2382.2,1.4326,1063.9,-0.022,-0.307,,,,,,,,,,,,,
118757121,3417.9,2388.6,1.431,1064.2,-0.053,-1.005,,,,,,,,,,,,,
118788355,3424.1,2397.9,1.428,1064.7,-0.095,-1.33,,,,,,,,,,,,,
118819567,3430.1,2408.8,1.424,1065.2,-0.128,-1.069,,,,,,,,,,,,,
118850831,3434.7,2419.4,1.4196,1065.5,-0.139,-0.348,,,,,,,,,,,,,
118882043,3437.3,2427.9,1.4157,1065.5,-0.125,0.466,,,,,,,,,,,,,
118913236,3438.4,2433.4,1.413,1065.4,-0.089,1.158,,,,,,,,,,,,,
118944500,3438.9,2435.9,1.4117,1065.6,-0.04,1.564,,,,,,,,,,,,,
118975673,3439.4,2435.7,1.4121,1066.4,0.01,1.594,,,,,,,,,,,,,
119006924,3439.6,2433.3,1.4136,1067.5,0.048,1.209,,,,,,,,,,,,,
119038143,3438.2,2428.8,1.4156,1068.5,0.065,0.55,,,,,,,,,,,,,
119069342,3434.4,2422.9,1.4175,1068.7,0.061,-0.132,,,,,,,,,,,,,
119100553,3428.4,2416.5,1.4188,1067.9,0.041,-0.623,,,,,,,,,,,,,
119131778,3421.5,2410.7,1.4193,1066.5,0.017,-0.767,,,,,,,,,,,,,
119162994,3415.9,2406.4,1.4195,1065.2,0.005,-0.393,,,,,,,,,,,,,
119194249,3413.1,2403.3,1.4201,1064.7,0.021,0.51,,,,,,,,,,,,,
119225461,3413.6,2399.9,1.4224,1064.9,0.072,1.615,,,,,,,,,,,,,
119256712,3416.7,2394.4,1.4269,1065.4,0.146,2.38,,,,,,,,,,,,,
119287884,3420.8,2385.8,1.4338,1065.7,0.221,2.408,,,,,,,,,,,,,
119319121,3424.7,2374.8,1.4421,1065.5,0.265,1.403,,,,,,,,,,,,,
119350355,3427.4,2363.6,1.4501,1065,0.256,-0.296,,,,,,,,,,,,,
119381567,3428.5,2354.7,1.456,1064.4,0.19,-2.09,,,,,,,,,,,,,
119412818,3427.5,2349.6,1.4588,1064.3,0.088,-3.283,,,,,,,,,,,,,
119444043,3424.8,2349,1.458,1064.6,-0.025,-3.625,,,,,,,,,,,,,
119475249,3420.9,2352.8,1.454,1065.2,-0.129,-3.307,,,,,,,,,,,,,
119506447,3417,2360.6,1.4475,1065.7,-0.207,-2.504,,,,,,,,,,,,,
119537670,3414.6,2371.6,1.4398,1065.7,-0.248,-1.315,,,,,,,,,,,,,
119568924,3415,2384.6,1.4321,1065.3,-0.246,0.073,,,,,,,,,,,,,
119600143,3419.2,2398.3,1.4257,1064.6,-0.205,1.311,,,,,,,,,,,,,
119631342,3427.3,2411.4,1.4213,1063.9,-0.14,2.065,,,,,,,,,,,,,
119662567,3438.4,2423,1.4191,1063.5,-0.072,2.171,,,,,,,,,,,,,
119693818,3450.9,2432.8,1.4185,1063.7,-0.018,1.742,,,,,,,,,,,,,
119725043,3463.6,2441,1.4189,1064.6,0.013,0.983,,,,,,,,,,,,,
119756249,3475.1,2448.2,1.4194,1066,0.017,0.124,,,,,,,,,,,,,
119787461,3484.4,2454.7,1.4194,1067.4,0,-0.522,,,,,,,,,,,,,
119818712,3490.9,2460.5,1.4188,1068.2,-0.021,-0.678,,,,,,,,,,,,,
119849937,3494.3,2464.5,1.4179,1068,-0.03,-0.294,,,,,,,,,,,,,
119881143,3494.2,2465.4,1.4173,1067.3,-0.018,0.398,,,,,,,,,,,,,
119912375,3490.5,2462.1,1.4177,1066.5,0.013,0.981,,,,,,,,,,,,,
119943567,3483.3,2454.4,1.4192,1066.2,0.048,1.119,,,,,,,,,,,,,
119974831,3473.4,2443.6,1.4214,1066.6,0.071,0.732,,,,,,,,,,,,,
120006043,3462.1,2431.8,1.4237,1067.1,0.072,0.051,,,,,,,,,,,,,
120037289,3451.1,2421.3,1.4253,1067,0.053,-0.628,,,,,,,,,,,,,
120068500,3442,2413.8,1.426,1066.2,0.02,-1.039,,,,,,,,,,,,,
120099725,3436.1,2410.5,1.4255,1064.9,-0.016,-1.153,,,,,,,,,,,,,
120130924,3433.1,2410.9,1.424,1063.8,-0.047,-1.017,,,,,,,,,,,,,
120162183,3431.5,2413.3,1.4219,1063.5,-0.065,-0.577,,,,,,,,,,,,,
120193355,3429.5,2415,1.4201,1064,-0.06,0.176,,,,,,,,,,,,,
120224606,3425.8,2413.9,1.4192,1065,-0.029,1.006,,,,,,,,,,,,,
120255831,3420.8,2409.6,1.4196,1065.7,0.014,1.373,,,,,,,,,,,,,
120287043,3415.5,2403.5,1.4211,1065.9,0.047,1.038,,,,,,,,,,,,,
120318289,3411.3,2397.6,1.4228,1065.6,0.055,0.251,,,,,,,,,,,,,
120349500,3409.4,2394.2,1.424,1065,0.04,-0.481,,,,,,,,,,,,,
120380725,3410.7,2394.4,1.4245,1064.7,0.014,-0.83,,,,,,,,,,,,,
120411937,3415.6,2398.2,1.4242,1064.7,-0.008,-0.686,,,,,,,,,,,,,
120443143,3423.8,2404.7,1.4238,1064.9,-0.013,-0.162,,,,,,,,,,,,,
120474394,3434.1,2411.9,1.4238,1065.4,0,0.402,,,,,,,,,,,,,
120505606,3445,2418.6,1.4244,1066,0.019,0.613,,,,,,,,,,,,,
120536818,3455.1,2424,1.4254,1066.5,0.031,0.378,,,,,,,,,,,,,
120568090,3463.5,2428.4,1.4263,1066.9,0.029,-0.054,,,,,,,,,,,,,
120599302,3469.9,2432.1,1.4267,1067,0.015,-0.455,,,,,,,,,,,,,
120630500,3474.7,2436,1.4264,1066.8,-0.011,-0.823,,,,,,,,,,,,,
120661740,3478.2,2440.9,1.425,1066.7,-0.045,-1.097,,,,,,,,,,,,,
120692924,3480.5,2446.7,1.4226,1066.7,-0.078,-1.039,,,,,,,,,,,,,
120724196,3481.7,2452.2,1.4198,1067,-0.088,-0.322,,,,,,,,,,,,,
120755394,3481.6,2455.3,1.418,1067.4,-0.057,0.972,,,,,,,,,,,,,
120786606,3480.1,2453.3,1.4185,1067.2,0.016,2.343,,,,,,,,,,,,,
120817818,3476.8,2445.1,1.4219,1066.5,0.109,2.996,,,,,,,,,,,,,
120849043,3471.3,2431.3,1.4278,1065.2,0.187,2.481,,,,,,,,,,,,,
120880289,3463.6,2414.5,1.4345,1063.8,0.217,0.963,,,,,,,,,,,,,
120911500,3453.8,2397.7,1.4405,1063,0.191,-0.839,,,,,,,,,,,,,
120942717,3442.1,2383.2,1.4444,1062.9,0.124,-2.142,,,,,,,,,,,,,
120973990,3429.4,2372,1.4458,1063.3,0.047,-2.467,,,,,,,,,,,,,
121005183,3416.9,2364,1.4454,1063.6,-0.014,-1.959,,,,,,,,,,,,,
121036408,3406.1,2359.2,1.4438,1063.5,-0.05,-1.14,,,,,,,,,,,,,
121067606,3398.3,2357.1,1.4417,1063,-0.067,-0.532,,,,,,,,,,,,,
121098831,3393.6,2357.7,1.4394,1062.4,-0.075,-0.27,,,,,,,,,,,,,
121130043,3391.5,2360.3,1.4369,1062,-0.079,-0.125,,,,,,,,,,,,,
121161289,3391.5,2364,1.4346,1062.1,-0.073,0.201,,,,,,,,,,,,,
121192500,3393.3,2367.9,1.433,1062.5,-0.052,0.662,,,,,,,,,,,,,
121223712,3396.7,2371.5,1.4323,1063,-0.024,0.892,,,,,,,,,,,,,
121254937,3401.2,2375,1.4321,1063.2,-0.006,0.582,,,,,,,,,,,,,
121286196,3406.3,2378.9,1.4319,1063,-0.006,0.003,,,,,,,,,,,,,
121317394,3411.1,2383,1.4314,1062.4,-0.014,-0.265,,,,,,,,,,,,,
121348620,3415.4,2386.7,1.431,1061.7,-0.015,-0.011,,,,,,,,,,,,,
121379884,3419.2,2389.5,1.4309,1061.1,-0.002,0.408,,,,,,,,,,,,,
121411090,3422.8,2391.3,1.4314,1061,0.014,0.516,,,,,,,,,,,,,
121442309,3426.9,2393.2,1.432,1061.3,0.018,0.132,,,,,,,,,,,,,
121473556,3431.5,2396.3,1.432,1061.9,0.002,-0.53,,,,,,,,,,,,,
121504780,3435.9,2401.1,1.431,1062.7,-0.033,-1.122,,,,,,,,,,,,,
121535977,3439.3,2407.4,1.4286,1063.3,-0.076,-1.385,,,,,,,,,,,,,
121567183,3441,2414.6,1.4251,1063.6,-0.113,-1.178,,,,,,,,,,,,,
121598394,3441.2,2421.6,1.421,1063.8,-0.13,-0.53,,,,,,,,,,,,,
121629673,3440.1,2427.1,1.4173,1064,-0.118,0.374,,,,,,,,,,,,,
121660884,3438.2,2430.1,1.4149,1064.7,-0.079,1.249,,,,,,,,,,,,,
121692090,3436.3,2429.7,1.4143,1065.9,-0.018,1.962,,,,,,,,,,,,,
121723302,3435.1,2425.8,1.4161,1067.1,0.056,2.369,,,,,,,,,,,,,
121754567,3435,2418.7,1.4202,1067.6,0.131,2.384,,,,,,,,,,,,,
121785778,3435.1,2408.6,1.4262,1067.1,0.193,1.987,,,,,,,,,,,,,
121816977,3433.8,2395.7,1.4333,1065.7,0.229,1.172,,,,,,,,,,,,,
121848196,3429.3,2380.4,1.4407,1063.9,0.235,0.17,,,,,,,,,,,,,
121879447,3421.5,2364.2,1.4472,1062.8,0.21,-0.778,,,,,,,,,,,,,
121910659,3411.3,2349.1,1.4522,1062.6,0.159,-1.632,,,,,,,,,,,,,
121941874,3400.2,2337.3,1.4548,1063.3,0.082,-2.467,,,,,,,,,,,,,
121973121,3389.3,2330.4,1.4544,1064.1,-0.012,-3.017,,,,,,,,,,,,,
122004342,3379.6,2328.8,1.4512,1064.2,-0.102,-2.878,,,,,,,,,,,,,
122035567,3372.1,2331.7,1.4462,1063.6,-0.161,-1.911,,,,,,,,,,,,,
122066778,3367.9,2337.7,1.4407,1062.6,-0.177,-0.49,,,,,,,,,,,,,
122097980,3367.7,2345.3,1.436,1061.8,-0.151,0.821,,,,,,,,,,,,,
122129249,3371.5,2353,1.4328,1061.5,-0.1,1.622,,,,,,,,,,,,,
122160447,3377.9,2359.8,1.4315,1061.6,-0.043,1.825,,,,,,,,,,,,,
122191673,3385.2,2364.5,1.4317,1061.8,0.007,1.613,,,,,,,,,,,,,
122222924,3392.1,2367.1,1.433,1061.9,0.043,1.149,,,,,,,,,,,,,
122254143,3398,2368.1,1.4349,1061.6,0.061,0.59,,,,,,,,,,,,,
122285355,3404,2369.1,1.4368,1061.2,0.061,-0.008,,,,,,,,,,,,,
122316567,3411.1,2371.9,1.4382,1060.7,0.042,-0.599,,,,,,,,,,,,,
122347778,3420,2377.5,1.4385,1060.5,0.01,-1.031,,,,,,,,,,,,,
122379030,3430,2385.7,1.4377,1060.7,-0.025,-1.119,,,,,,,,,,,,,
122410236,3439.3,2395,1.436,1061.4,-0.054,-0.924,,,,,,,,,,,,,
122441475,3446,2403.6,1.4337,1062.4,-0.075,-0.678,,,,,,,,,,,,,
122472673,3449.3,2410.6,1.4309,1063.5,-0.09,-0.475,,,,,,,,,,,,,
122503893,3449.2,2415.4,1.428,1064.3,-0.093,-0.109,,,,,,,,,,,,,
122535121,3446.6,2417.6,1.4256,1064.6,-0.076,0.533,,,,,,,,,,,,,
122566355,3442.4,2416.6,1.4245,1064.3,-0.036,1.29,,,,,,,,,,,,,
122597553,3437.5,2412.1,1.4251,1063.8,0.019,1.777,,,,,,,,,,,,,
122628778,3432.1,2404.6,1.4273,1063.5,0.072,1.672,,,,,,,,,,,,,
122660043,3426.3,2395.1,1.4305,1063.5,0.103,1.001,,,,,,,,,,,,,
122691249,3420.1,2385.2,1.4339,1063.9,0.108,0.156,,,,,,,,,,,,,
122722461,3413.4,2375.7,1.4368,1064.2,0.093,-0.472,,,,,,,,,,,,,
122753673,3406.4,2367.1,1.4391,1063.9,0.073,-0.642,,,,,,,,,,,,,
122784928,3399.3,2359.1,1.441,1062.9,0.06,-0.398,,,,,,,,,,,,,
122816121,3392.6,2351.2,1.4429,1061.5,0.063,0.078,,,,,,,,,,,,,
122847342,3386.5,2343,1.4453,1060.4,0.078,0.469,,,,,,,,,,,,,
122878567,3381.6,2335,1.4483,1060,0.093,0.496,,,,,,,,,,,,,
122909818,3378.7,2328.1,1.4512,1060.4,0.096,0.086,,,,,,,,,,,,,
122941043,3378.3,2323.8,1.4538,1061.1,0.081,-0.478,,,,,,,,,,,,,
122972236,3380.9,2322.9,1.4555,1061.6,0.055,-0.834,,,,,,,,,,,,,
123003487,3386.3,2325.1,1.4564,1061.6,0.028,-0.843,,,,,,,,,,,,,
123034673,3393.2,2329.5,1.4566,1061.1,0.007,-0.672,,,,,,,,,,,,,
123065924,3400.2,2334.9,1.4563,1060.5,-0.011,-0.587,,,,,,,,,,,,,
123097143,3406.2,2340.6,1.4553,1060.1,-0.031,-0.633,,,,,,,,,,,,,
123128342,3410.9,2346.3,1.4537,1060.3,-0.05,-0.632,,,,,,,,,,,,,
123159606,3414.5,2352,1.4517,1060.8,-0.064,-0.443,,,,,,,,,,,,,
123190818,3417,2357.2,1.4496,1061.6,-0.068,-0.118,,,,,,,,,,,,,
123222043,3418.4,2361.2,1.4477,1062.4,-0.06,0.259,,,,,,,,,,,,,
123253236,3418.4,2363.5,1.4463,1063,-0.045,0.484,,,,,,,,,,,,,
123284489,3417,2364.2,1.4453,1063.3,-0.034,0.343,,,,,,,,,,,,,
123315673,3414.7,2364.6,1.4441,1063.2,-0.04,-0.182,,,,,,,,,,,,,
123346884,3412.6,2366.4,1.4422,1063,-0.061,-0.683,,,,,,,,,,,,,
123378143,3412.4,2370.5,1.4395,1063.1,-0.084,-0.732,,,,,,,,,,,,,
123409355,3415.1,2377.3,1.4366,1063.6,-0.095,-0.355,,,,,,,,,,,,,
123440587,3420.9,2386.2,1.4337,1064.4,-0.093,0.046,,,,,,,,,,,,,
123471778,3429.1,2396.6,1.4308,1064.9,-0.091,0.091,,,,,,,,,,,,,
123503039,3438.3,2408.1,1.4278,1064.7,-0.097,-0.207,,,,,,,,,,,,,
123534236,3447.3,2420.6,1.4242,1063.7,-0.116,-0.613,,,,,,,,,,,,,
123565461,3454.4,2432.9,1.4199,1062.4,-0.137,-0.678,,,,,,,,,,,,,
123596725,3457.8,2443,1.4154,1061.6,-0.143,-0.177,,,,,,,,,,,,,
123627937,3456.8,2448.7,1.4117,1061.9,-0.12,0.744,,,,,,,,,,,,,
123659143,3451.3,2448.5,1.4096,1062.9,-0.068,1.657,,,,,,,,,,,,,
123690358,3442.5,2442.3,1.4095,1064,-0.001,2.148,,,,,,,,,,,,,
123721620,3431.3,2430.7,1.4116,1064.5,0.068,2.205,,,,,,,,,,,,,
123752831,3417.9,2414.2,1.4158,1064.2,0.133,2.067,,,,,,,,,,,,,
123784043,3402.8,2393.7,1.4216,1063.4,0.185,1.688,,,,,,,,,,,,,
123815249,3386.7,2371.3,1.4282,1062.9,0.212,0.855,,,,,,,,,,,,,
123846500,3371.7,2350.6,1.4344,1063,0.199,-0.407,,,,,,,,,,,,,
123877725,3360.4,2335.1,1.4391,1063.7,0.15,-1.56,,,,,,,,,,,,,
123908924,3355,2327,1.4418,1064.5,0.085,-2.087,,,,,,,,,,,,,
123940143,3356.3,2326.4,1.4427,1065,0.029,-1.796,,,,,,,,,,,,,
123971394,3363.2,2331.4,1.4426,1064.8,-0.003,-1.043,,,,,,,,,,,,,
124002576,3372.8,2338.8,1.4421,1064.2,-0.015,-0.364,,,,,,,,,,,,,
124033818,3381.8,2345.6,1.4418,1063.5,-0.011,0.103,,,,,,,,,,,,,
124065043,3387.6,2349.4,1.4419,1062.8,0.006,0.543,,,,,,,,,,,,,
124096249,3389.9,2349.1,1.4431,1062.5,0.037,1.004,,,,,,,,,,,,,
124127461,3390.2,2345.4,1.4455,1062.6,0.076,1.256,,,,,,,,,,,,,
